"/cultura-pop/10-series-pouco-conhecidas-no-netflix-que-voce-precisa-conhecer/",1215
"/viagem/ouro-preto-o-guia-definitivo/",140
"/comida/como-fazer-receitas-de-forma-pratica-ser-saudavel-e-não-desistir-da-vida/",77
"/receita/fritada_de_batata_doce_pratica_saudavel_versátil_deliciosa/",33
"/viagem/O-Melhor-Roteiro-para-Los-Angeles/",23
"/comida/piauindia-comida-indiana-com-um toque-brasileiro/",22
"/receita/ombro-de-porco-assado-lentamente-com-pure/",22
"/receita/salada_proteica_uma_refeicao_saudavel_que_voce_nao_pode_viver_sem/",19
"/estilo-de-vida/moccato-um-clube-para-verdadeiros-amantes-do-cafes/",15
